query	target	pident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	bitscore	query_len	query_class	target_len	target_class	RBP-class-pair	qcov	tcov	cov	modular	is_cterm_sim
LIT_041_KL1KL2KL57_PROTEIN_45	REC_037_KL64_PROTEIN_43	61.963	163	62	0	1	163	1	163	1.1699999999999999e-54	199.0	832	tailspike depolymerase	1017	tailspike depolymerase	Same	0.2	0.16	0.16	Nterminal sharing	
LIT_041_KL1KL2KL57_PROTEIN_45	REC_038_KL64_PROTEIN_43	61.35	163	63	0	1	163	1	163	3.3399999999999996e-54	198.0	832	tailspike depolymerase	1017	tailspike depolymerase	Same	0.2	0.16	0.16	Nterminal sharing	
LIT_041_KL1KL2KL57_PROTEIN_45	LIT_078_KL30KL35KL36_PROTEIN_48	66.372	113	36	2	1	111	1	113	1.34e-40	155.0	832	tailspike depolymerase	856	tailspike depolymerase with fiber-like elements	Different	0.14	0.13	0.13	Nterminal sharing	
LIT_041_KL1KL2KL57_PROTEIN_46	LIT_080_KL11KL57_PROTEIN_47	83.871	31	5	0	1	31	1	31	1.48e-10	58.5	560	tailspike depolymerase	570	tailspike depolymerase	Same	0.06	0.05	0.05	Nterminal sharing	
LIT_041_KL1KL2KL57_PROTEIN_46	LIT_082_KL26KL74_PROTEIN_50	78.788	33	7	0	1	33	1	33	4.34e-10	57.0	560	tailspike depolymerase	595	tailspike depolymerase	Same	0.06	0.06	0.06	Nterminal sharing	
LIT_041_KL1KL2KL57_PROTEIN_46	LIT_128_KL10_PROTEIN_50	72.727	33	9	0	1	33	1	33	1.65e-09	55.1	560	tailspike depolymerase	512	tailspike depolymerase	Same	0.06	0.06	0.06	Nterminal sharing	
LIT_042_KL1KL2KL57_PROTEIN_45	REC_044_KN4_PROTEIN_47	78.571	154	33	0	1	154	1	154	1.47e-70	245.0	903	tailspike depolymerase	850	tailspike depolymerase	Same	0.17	0.18	0.17	Nterminal sharing	
LIT_042_KL1KL2KL57_PROTEIN_45	LIT_090_KL27_PROTEIN_48	63.184	201	70	3	1	199	1	199	3.53e-65	233.0	903	tailspike depolymerase	1242	tailspike depolymerase with fiber-like elements	Different	0.22	0.16	0.16	Nterminal sharing	
LIT_042_KL1KL2KL57_PROTEIN_45	REC_042_KN1_PROTEIN_43	70.13	154	46	0	1	154	1	154	2.61e-60	215.0	903	tailspike depolymerase	820	tailspike depolymerase with fiber-like elements	Different	0.17	0.19	0.17	Nterminal sharing	
LIT_042_KL1KL2KL57_PROTEIN_45	REC_041_KN1_PROTEIN_43	69.481	154	47	0	1	154	1	154	7.58e-60	214.0	903	tailspike depolymerase	819	tailspike depolymerase with fiber-like elements	Different	0.17	0.19	0.17	Nterminal sharing	
LIT_042_KL1KL2KL57_PROTEIN_45	REC_037_KL64_PROTEIN_43	64.744	156	55	0	1	156	1	156	8.049999999999999e-54	197.0	903	tailspike depolymerase	1017	tailspike depolymerase	Same	0.17	0.15	0.15	Nterminal sharing	
LIT_042_KL1KL2KL57_PROTEIN_45	REC_038_KL64_PROTEIN_43	64.103	156	56	0	1	156	1	156	2.6e-53	196.0	903	tailspike depolymerase	1017	tailspike depolymerase	Same	0.17	0.15	0.15	Nterminal sharing	
LIT_042_KL1KL2KL57_PROTEIN_45	LIT_078_KL30KL35KL36_PROTEIN_48	67.257	113	35	2	1	111	1	113	4.51e-40	154.0	903	tailspike depolymerase	856	tailspike depolymerase with fiber-like elements	Different	0.13	0.13	0.13	Nterminal sharing	
LIT_042_KL1KL2KL57_PROTEIN_46	REC_023_KL47_PROTEIN_43	84.848	33	5	0	1	33	1	33	1.27e-10	58.5	511	GDSL-like lipase containing tailspike	641	tailspike depolymerase	Different	0.06	0.05	0.05	Nterminal sharing	
LIT_042_KL1KL2KL57_PROTEIN_46	REC_025_KL47_PROTEIN_45	84.848	33	5	0	1	33	1	33	1.3e-10	58.5	511	GDSL-like lipase containing tailspike	641	tailspike depolymerase	Different	0.06	0.05	0.05	Nterminal sharing	
LIT_042_KL1KL2KL57_PROTEIN_46	REC_024_KL47_PROTEIN_44	84.848	33	5	0	1	33	1	33	1.31e-10	58.5	511	GDSL-like lipase containing tailspike	641	tailspike depolymerase	Different	0.06	0.05	0.05	Nterminal sharing	
LIT_042_KL1KL2KL57_PROTEIN_46	LIT_082_KL26KL74_PROTEIN_50	73.529	34	9	0	1	34	1	34	2.56e-09	54.3	511	GDSL-like lipase containing tailspike	595	tailspike depolymerase	Different	0.07	0.06	0.06	Nterminal sharing	
LIT_042_KL1KL2KL57_PROTEIN_46	LIT_128_KL10_PROTEIN_50	69.697	33	10	0	1	33	1	33	8.5e-09	52.4	511	GDSL-like lipase containing tailspike	512	tailspike depolymerase	Different	0.06	0.06	0.06	Nterminal sharing	
LIT_042_KL1KL2KL57_PROTEIN_46	LIT_081_KL58_PROTEIN_48	64.706	34	12	0	1	34	1	34	3.7e-08	50.4	511	GDSL-like lipase containing tailspike	598	tailspike depolymerase	Different	0.07	0.06	0.06	Nterminal sharing	
LIT_044_KN2_PROTEIN_8	REC_007_KL13KL2_PROTEIN_46	81.29	155	29	0	1	155	1	155	1.6499999999999998e-82	277.0	1243	tailspike depolymerase with fiber-like elements	602	HRP29 tail-like variant 1	Different	0.12	0.26	0.12	Nterminal sharing	
LIT_044_KN2_PROTEIN_8	LIT_061_KL25_PROTEIN_59	68.812	202	58	1	1	202	1	197	1.8099999999999998e-82	282.0	1243	tailspike depolymerase with fiber-like elements	793	tailspike depolymerase	Different	0.16	0.25	0.16	Nterminal sharing	
LIT_044_KN2_PROTEIN_8	REC_015_KL2_PROTEIN_46	64.679	218	69	3	1	218	1	210	4.0099999999999997e-82	275.0	1243	tailspike depolymerase with fiber-like elements	541	HRP29 tail-like variant 1	Different	0.18	0.4	0.18	Nterminal sharing	
LIT_044_KN2_PROTEIN_8	REC_008_KL13KL2_PROTEIN_49	68.317	202	59	1	1	202	1	197	8.489999999999999e-82	280.0	1243	tailspike depolymerase with fiber-like elements	791	tailspike depolymerase	Different	0.16	0.26	0.16	Nterminal sharing	
LIT_044_KN2_PROTEIN_8	LIT_064_KL36KL39_PROTEIN_55	68.317	202	59	1	1	202	1	197	8.909999999999999e-82	280.0	1243	tailspike depolymerase with fiber-like elements	791	tailspike depolymerase	Different	0.16	0.26	0.16	Nterminal sharing	
LIT_044_KN2_PROTEIN_8	REC_005_KL1_PROTEIN_48	80.0	155	31	0	1	155	1	155	5.3700000000000004e-80	268.0	1243	tailspike depolymerase with fiber-like elements	541	HRP29 tail-like variant 1	Different	0.12	0.29	0.12	Nterminal sharing	
LIT_044_KN2_PROTEIN_8	LIT_068_KL15_PROTEIN_53	75.882	170	41	0	1	170	1	170	4.5700000000000004e-79	270.0	1243	tailspike depolymerase with fiber-like elements	681	RaK2 gp526-like	Different	0.14	0.25	0.14	Nterminal sharing	
LIT_044_KN2_PROTEIN_8	LIT_065_KL66_PROTEIN_60	75.0	168	39	1	1	165	1	168	1e-74	259.0	1243	tailspike depolymerase with fiber-like elements	779	tailspike depolymerase	Different	0.14	0.22	0.14	Nterminal sharing	
LIT_044_KN2_PROTEIN_8	LIT_067_KL40_PROTEIN_56	78.065	155	34	0	1	155	1	155	4.4e-73	258.0	1243	tailspike depolymerase with fiber-like elements	931	tailspike depolymerase	Different	0.12	0.17	0.12	Nterminal sharing	
LIT_044_KN2_PROTEIN_8	LIT_066_KL72_PROTEIN_53	79.355	155	32	0	1	155	1	155	4.3799999999999996e-67	236.0	1243	tailspike depolymerase with fiber-like elements	724	HRP29 tail-like variant 2	Different	0.12	0.21	0.12	Nterminal sharing	
LIT_044_KN2_PROTEIN_8	LIT_062_KL71_PROTEIN_55	79.085	153	32	0	1	153	1	153	1.5200000000000001e-65	234.0	1243	tailspike depolymerase with fiber-like elements	834	tailspike depolymerase	Different	0.12	0.18	0.12	Nterminal sharing	
LIT_046_KL16_PROTEIN_228	LIT_075_KL18_PROTEIN_78	50.98	51	23	1	47	95	98	148	1.19e-07	50.8	1183	tailspike depolymerase with fiber-like elements	806	TC10-like tail fiber in mydovirus - variant 2	Different	0.04	0.06	0.04	Nterminal sharing	
LIT_046_KL16_PROTEIN_228	LIT_046_KL16_PROTEIN_239	55.0	40	18	0	1	40	1	40	0.000132	40.4	1183	tailspike depolymerase with fiber-like elements	556	tailspike depolymerase	Different	0.03	0.07	0.03	Nterminal sharing	
LIT_046_KL16_PROTEIN_239	LIT_046_KL16_PROTEIN_241	51.351	74	36	0	1	74	1	74	4.47e-17	79.3	556	tailspike depolymerase	616	tailspike depolymerase	Same	0.13	0.12	0.12	Nterminal sharing	
LIT_049_KL3_PROTEIN_111	LIT_053_KL3_PROTEIN_115	84.848	66	10	0	1	66	1	66	3.9200000000000004e-26	108.0	680	TC14-like tail fiber in sugarlandvirus - variant 1	842	TC14-like tail fiber in sugarlandvirus - variant 2	Different	0.1	0.08	0.08	Nterminal sharing	
LIT_049_KL3_PROTEIN_111	LIT_051_KL3_PROTEIN_115	84.848	66	10	0	1	66	1	66	3.9200000000000004e-26	108.0	680	TC14-like tail fiber in sugarlandvirus - variant 1	842	TC14-like tail fiber in sugarlandvirus - variant 2	Different	0.1	0.08	0.08	Nterminal sharing	
LIT_049_KL3_PROTEIN_111	LIT_050_KL3_PROTEIN_115	84.848	66	10	0	1	66	1	66	3.9200000000000004e-26	108.0	680	TC14-like tail fiber in sugarlandvirus - variant 1	842	TC14-like tail fiber in sugarlandvirus - variant 2	Different	0.1	0.08	0.08	Nterminal sharing	
LIT_050_KL3_PROTEIN_115	LIT_094_Kn_PROTEIN_20	66.25	80	13	1	1	66	1	80	8.25e-21	92.4	842	TC14-like tail fiber in sugarlandvirus - variant 2	679	TC14-like tail fiber in sugarlandvirus - variant 1	Different	0.1	0.12	0.1	Nterminal sharing	
LIT_050_KL3_PROTEIN_115	LIT_093_Kn_PROTEIN_20	66.25	80	13	1	1	66	1	80	8.73e-21	92.4	842	TC14-like tail fiber in sugarlandvirus - variant 2	681	TC14-like tail fiber in sugarlandvirus - variant 1	Different	0.1	0.12	0.1	Nterminal sharing	
LIT_051_KL3_PROTEIN_115	LIT_094_Kn_PROTEIN_20	66.25	80	13	1	1	66	1	80	8.25e-21	92.4	842	TC14-like tail fiber in sugarlandvirus - variant 2	679	TC14-like tail fiber in sugarlandvirus - variant 1	Different	0.1	0.12	0.1	Nterminal sharing	
LIT_051_KL3_PROTEIN_115	LIT_093_Kn_PROTEIN_20	66.25	80	13	1	1	66	1	80	8.73e-21	92.4	842	TC14-like tail fiber in sugarlandvirus - variant 2	681	TC14-like tail fiber in sugarlandvirus - variant 1	Different	0.1	0.12	0.1	Nterminal sharing	
LIT_053_KL3_PROTEIN_115	LIT_094_Kn_PROTEIN_20	66.25	80	13	1	1	66	1	80	8.25e-21	92.4	842	TC14-like tail fiber in sugarlandvirus - variant 2	679	TC14-like tail fiber in sugarlandvirus - variant 1	Different	0.1	0.12	0.1	Nterminal sharing	
LIT_053_KL3_PROTEIN_115	LIT_093_Kn_PROTEIN_20	66.25	80	13	1	1	66	1	80	8.73e-21	92.4	842	TC14-like tail fiber in sugarlandvirus - variant 2	681	TC14-like tail fiber in sugarlandvirus - variant 1	Different	0.1	0.12	0.1	Nterminal sharing	
LIT_061_KL25_PROTEIN_59	LIT_068_KL15_PROTEIN_53	82.099	162	18	1	1	151	1	162	2.15e-84	278.0	793	tailspike depolymerase	681	RaK2 gp526-like	Different	0.2	0.24	0.2	Nterminal sharing	
LIT_061_KL25_PROTEIN_59	LIT_067_KL40_PROTEIN_56	83.007	153	26	0	1	153	1	153	3.1100000000000005e-79	269.0	793	tailspike depolymerase	931	tailspike depolymerase	Same	0.19	0.16	0.16	Nterminal sharing	
LIT_061_KL25_PROTEIN_59	LIT_062_KL71_PROTEIN_55	73.988	173	45	0	1	173	1	173	1.5700000000000002e-70	243.0	793	tailspike depolymerase	834	tailspike depolymerase	Same	0.22	0.21	0.21	Nterminal sharing	
LIT_061_KL25_PROTEIN_59	LIT_066_KL72_PROTEIN_53	80.0	155	31	0	1	155	1	155	1.51e-68	235.0	793	tailspike depolymerase	724	HRP29 tail-like variant 2	Different	0.2	0.21	0.2	Nterminal sharing	
LIT_062_KL71_PROTEIN_55	LIT_067_KL40_PROTEIN_56	75.521	192	47	0	1	192	1	192	4.28e-90	300.0	834	tailspike depolymerase	931	tailspike depolymerase	Same	0.23	0.21	0.21	Nterminal sharing	
LIT_062_KL71_PROTEIN_55	REC_005_KL1_PROTEIN_48	80.392	153	30	0	1	153	1	153	8e-82	268.0	834	tailspike depolymerase	541	HRP29 tail-like variant 1	Different	0.18	0.28	0.18	Nterminal sharing	
LIT_062_KL71_PROTEIN_55	REC_007_KL13KL2_PROTEIN_46	68.75	192	53	2	1	192	1	185	9.67e-82	270.0	834	tailspike depolymerase	602	HRP29 tail-like variant 1	Different	0.23	0.32	0.23	Nterminal sharing	
LIT_062_KL71_PROTEIN_55	LIT_068_KL15_PROTEIN_53	70.854	199	46	3	1	188	1	198	4.11e-81	270.0	834	tailspike depolymerase	681	RaK2 gp526-like	Different	0.24	0.29	0.24	Nterminal sharing	
LIT_062_KL71_PROTEIN_55	REC_015_KL2_PROTEIN_46	79.085	153	32	0	1	153	1	153	1.57e-80	265.0	834	tailspike depolymerase	541	HRP29 tail-like variant 1	Different	0.18	0.28	0.18	Nterminal sharing	
LIT_062_KL71_PROTEIN_55	REC_008_KL13KL2_PROTEIN_49	80.0	155	31	0	1	155	1	155	3.03e-77	262.0	834	tailspike depolymerase	791	tailspike depolymerase	Same	0.19	0.2	0.19	Nterminal sharing	
LIT_062_KL71_PROTEIN_55	LIT_064_KL36KL39_PROTEIN_55	80.0	155	31	0	1	155	1	155	3.1600000000000003e-77	261.0	834	tailspike depolymerase	791	tailspike depolymerase	Same	0.19	0.2	0.19	Nterminal sharing	
LIT_062_KL71_PROTEIN_55	LIT_065_KL66_PROTEIN_60	78.065	155	34	0	1	155	1	155	9.949999999999999e-74	252.0	834	tailspike depolymerase	779	tailspike depolymerase	Same	0.19	0.2	0.19	Nterminal sharing	
LIT_064_KL36KL39_PROTEIN_55	LIT_068_KL15_PROTEIN_53	81.481	162	19	1	1	151	1	162	6.809999999999999e-84	276.0	791	tailspike depolymerase	681	RaK2 gp526-like	Different	0.2	0.24	0.2	Nterminal sharing	
LIT_064_KL36KL39_PROTEIN_55	LIT_067_KL40_PROTEIN_56	82.353	153	27	0	1	153	1	153	8.940000000000001e-79	268.0	791	tailspike depolymerase	931	tailspike depolymerase	Same	0.19	0.16	0.16	Nterminal sharing	
LIT_064_KL36KL39_PROTEIN_55	LIT_066_KL72_PROTEIN_53	79.355	155	32	0	1	155	1	155	4.17e-68	234.0	791	tailspike depolymerase	724	HRP29 tail-like variant 2	Different	0.2	0.21	0.2	Nterminal sharing	
LIT_065_KL66_PROTEIN_60	REC_007_KL13KL2_PROTEIN_46	73.896	249	64	1	1	248	1	249	8.220000000000001e-125	382.0	779	tailspike depolymerase	602	HRP29 tail-like variant 1	Different	0.32	0.41	0.32	Nterminal sharing	
LIT_065_KL66_PROTEIN_60	LIT_068_KL15_PROTEIN_53	79.141	163	33	1	1	162	1	163	1.59e-79	264.0	779	tailspike depolymerase	681	RaK2 gp526-like	Different	0.21	0.24	0.21	Nterminal sharing	
LIT_065_KL66_PROTEIN_60	LIT_067_KL40_PROTEIN_56	81.132	159	28	1	1	159	1	157	1.8e-77	264.0	779	tailspike depolymerase	931	tailspike depolymerase	Same	0.2	0.17	0.17	Nterminal sharing	
LIT_065_KL66_PROTEIN_60	LIT_066_KL72_PROTEIN_53	79.355	155	32	0	1	155	1	155	3.74e-66	228.0	779	tailspike depolymerase	724	HRP29 tail-like variant 2	Different	0.2	0.21	0.2	Nterminal sharing	
LIT_066_KL72_PROTEIN_53	LIT_067_KL40_PROTEIN_56	73.438	192	51	0	1	192	1	192	1.29e-87	290.0	724	HRP29 tail-like variant 2	931	tailspike depolymerase	Different	0.27	0.21	0.21	Nterminal sharing	
LIT_066_KL72_PROTEIN_53	LIT_068_KL15_PROTEIN_53	70.854	199	46	3	1	188	1	198	3.9599999999999996e-83	273.0	724	HRP29 tail-like variant 2	681	RaK2 gp526-like	Different	0.27	0.29	0.27	Nterminal sharing	
LIT_066_KL72_PROTEIN_53	REC_005_KL1_PROTEIN_48	79.355	155	32	0	1	155	1	155	3.9799999999999996e-82	266.0	724	HRP29 tail-like variant 2	541	HRP29 tail-like variant 1	Different	0.21	0.29	0.21	Nterminal sharing	
LIT_066_KL72_PROTEIN_53	REC_015_KL2_PROTEIN_46	78.065	155	34	0	1	155	1	155	7.659999999999999e-81	263.0	724	HRP29 tail-like variant 2	541	HRP29 tail-like variant 1	Different	0.21	0.29	0.21	Nterminal sharing	
LIT_066_KL72_PROTEIN_53	REC_007_KL13KL2_PROTEIN_46	80.0	155	31	0	1	155	1	155	2.63e-80	263.0	724	HRP29 tail-like variant 2	602	HRP29 tail-like variant 1	Different	0.21	0.26	0.21	Nterminal sharing	
LIT_066_KL72_PROTEIN_53	REC_008_KL13KL2_PROTEIN_49	79.355	155	32	0	1	155	1	155	6.28e-76	256.0	724	HRP29 tail-like variant 2	791	tailspike depolymerase	Different	0.21	0.2	0.2	Nterminal sharing	
LIT_067_KL40_PROTEIN_56	LIT_068_KL15_PROTEIN_53	67.364	239	63	4	1	228	1	235	1.28e-93	306.0	931	tailspike depolymerase	681	RaK2 gp526-like	Different	0.26	0.35	0.26	Nterminal sharing	
LIT_067_KL40_PROTEIN_56	REC_007_KL13KL2_PROTEIN_46	86.928	153	20	0	1	153	1	153	5.83e-87	285.0	931	tailspike depolymerase	602	HRP29 tail-like variant 1	Different	0.16	0.25	0.16	Nterminal sharing	
LIT_067_KL40_PROTEIN_56	REC_008_KL13KL2_PROTEIN_49	82.353	153	27	0	1	153	1	153	1.68e-78	267.0	931	tailspike depolymerase	791	tailspike depolymerase	Same	0.16	0.19	0.16	Nterminal sharing	
LIT_067_KL40_PROTEIN_56	REC_005_KL1_PROTEIN_48	75.484	155	38	0	1	155	1	155	2.92e-74	249.0	931	tailspike depolymerase	541	HRP29 tail-like variant 1	Different	0.17	0.29	0.17	Nterminal sharing	
LIT_067_KL40_PROTEIN_56	REC_015_KL2_PROTEIN_46	74.194	155	40	0	1	155	1	155	5.2400000000000004e-73	246.0	931	tailspike depolymerase	541	HRP29 tail-like variant 1	Different	0.17	0.29	0.17	Nterminal sharing	
LIT_068_KL15_PROTEIN_53	REC_007_KL13KL2_PROTEIN_46	81.481	162	19	1	1	162	1	151	6.04e-86	277.0	681	RaK2 gp526-like	602	HRP29 tail-like variant 1	Different	0.24	0.27	0.24	Nterminal sharing	
LIT_068_KL15_PROTEIN_53	REC_008_KL13KL2_PROTEIN_49	81.481	162	19	1	1	162	1	151	7.66e-84	276.0	681	RaK2 gp526-like	791	tailspike depolymerase	Different	0.24	0.2	0.2	Nterminal sharing	
LIT_068_KL15_PROTEIN_53	REC_005_KL1_PROTEIN_48	73.494	166	33	1	1	166	1	155	9.87e-78	253.0	681	RaK2 gp526-like	541	HRP29 tail-like variant 1	Different	0.24	0.31	0.24	Nterminal sharing	
LIT_068_KL15_PROTEIN_53	REC_015_KL2_PROTEIN_46	72.289	166	35	1	1	166	1	155	4.65e-77	252.0	681	RaK2 gp526-like	541	HRP29 tail-like variant 1	Different	0.24	0.31	0.24	Nterminal sharing	
LIT_068_KL15_PROTEIN_53	REC_033_KL57_PROTEIN_63	53.333	60	27	1	165	224	154	212	5.4e-13	67.0	681	RaK2 gp526-like	783	tailspike depolymerase	Different	0.09	0.08	0.08	Nterminal sharing	
LIT_069_KL51_PROTEIN_9	REC_020_KL23_PROTEIN_50	53.226	62	29	0	14	75	78	139	1.45e-14	72.4	787	tailspike depolymerase	1092	TC12-like tail fiber in mydovirus	Different	0.08	0.06	0.06	Nterminal sharing	
LIT_069_KL51_PROTEIN_9	LIT_076_KL45KL71_PROTEIN_115	53.846	65	30	0	14	78	78	142	2.49e-14	71.6	787	tailspike depolymerase	1131	TC10-like tail fiber in mydovirus - variant 3	Different	0.08	0.06	0.06	Nterminal sharing	
LIT_069_KL51_PROTEIN_9	LIT_074_KL24KL54KL58_PROTEIN_64	51.613	62	30	0	14	75	78	139	5.72e-14	70.5	787	tailspike depolymerase	1092	TC12-like tail fiber in mydovirus	Different	0.08	0.06	0.06	Nterminal sharing	
LIT_069_KL51_PROTEIN_9	LIT_073_KL23KL54KL58_PROTEIN_99	51.613	62	30	0	14	75	78	139	5.72e-14	70.5	787	tailspike depolymerase	1092	TC12-like tail fiber in mydovirus	Different	0.08	0.06	0.06	Nterminal sharing	
LIT_071_KL18KL60_PROTEIN_53	REC_028_KL51_PROTEIN_298	58.14	86	36	0	1	86	1	86	7.6e-26	108.0	707	tailspike depolymerase	1127	tailspike depolymerase with fiber-like elements	Different	0.12	0.08	0.08	Nterminal sharing	
LIT_071_KL18KL60_PROTEIN_53	REC_043_KN2_PROTEIN_134	57.143	98	42	0	1	98	1	98	8.36e-26	107.0	707	tailspike depolymerase	657	tailspike depolymerase	Same	0.14	0.15	0.14	Nterminal sharing	
LIT_071_KL18KL60_PROTEIN_53	REC_017_KL20KL27KL7_PROTEIN_153	54.651	86	39	0	1	86	1	86	1.51e-24	103.0	707	tailspike depolymerase	723	tailspike depolymerase	Same	0.12	0.12	0.12	Nterminal sharing	
LIT_071_KL18KL60_PROTEIN_53	REC_028_KL51_PROTEIN_295	50.0	102	47	1	1	98	1	102	2.45e-24	103.0	707	tailspike depolymerase	809	tailspike depolymerase	Same	0.14	0.13	0.13	Nterminal sharing	
LIT_071_KL18KL60_PROTEIN_53	REC_001_Kn_PROTEIN_558	52.632	95	45	0	1	95	1	95	9.62e-24	101.0	707	tailspike depolymerase	702	tailspike depolymerase	Same	0.13	0.14	0.13	Nterminal sharing	
LIT_071_KL18KL60_PROTEIN_53	LIT_096_KL5_PROTEIN_197	50.0	86	43	0	1	86	1	86	6.43e-18	82.8	707	tailspike depolymerase	756	tailspike depolymerase	Same	0.12	0.11	0.11	Nterminal sharing	
LIT_073_KL23KL54KL58_PROTEIN_101	LIT_075_KL18_PROTEIN_80	70.588	102	30	0	1	102	1	102	3.55e-38	143.0	607	tailspike depolymerase	549	tailspike depolymerase	Same	0.17	0.19	0.17	Nterminal sharing	
LIT_073_KL23KL54KL58_PROTEIN_101	LIT_076_KL45KL71_PROTEIN_116	58.824	136	46	3	1	136	1	126	1.21e-34	134.0	607	tailspike depolymerase	616	tailspike depolymerase	Same	0.22	0.22	0.22	Nterminal sharing	
LIT_073_KL23KL54KL58_PROTEIN_101	LIT_074_KL24KL54KL58_PROTEIN_66	81.25	64	12	0	1	64	1	64	1.25e-26	109.0	607	tailspike depolymerase	632	tailspike depolymerase	Same	0.11	0.1	0.1	Nterminal sharing	
LIT_073_KL23KL54KL58_PROTEIN_101	REC_031_KL57_PROTEIN_41	61.538	65	25	0	47	111	141	205	1.41e-17	81.3	607	tailspike depolymerase	721	tailspike depolymerase	Same	0.11	0.09	0.09	Nterminal sharing	
LIT_073_KL23KL54KL58_PROTEIN_101	LIT_073_KL23KL54KL58_PROTEIN_99	50.769	65	28	2	4	68	5	65	1.95e-10	58.5	607	tailspike depolymerase	1092	TC12-like tail fiber in mydovirus	Different	0.11	0.06	0.06	Nterminal sharing	
LIT_073_KL23KL54KL58_PROTEIN_101	LIT_118_KL14_PROTEIN_25	55.319	47	21	0	37	83	167	213	2.83e-08	51.6	607	tailspike depolymerase	941	tailspike depolymerase	Same	0.08	0.05	0.05	Nterminal sharing	
LIT_073_KL23KL54KL58_PROTEIN_101	LIT_110_KL6KL7_PROTEIN_23	51.163	43	20	1	42	83	172	214	5.02e-06	44.3	607	tailspike depolymerase	870	tailspike depolymerase	Same	0.07	0.05	0.05	Nterminal sharing	
LIT_073_KL23KL54KL58_PROTEIN_99	REC_038_KL64_PROTEIN_43	55.072	69	31	0	73	141	163	231	1.31e-18	86.3	1092	TC12-like tail fiber in mydovirus	1017	tailspike depolymerase	Different	0.06	0.07	0.06	Nterminal sharing	
LIT_073_KL23KL54KL58_PROTEIN_99	REC_037_KL64_PROTEIN_43	55.072	69	31	0	73	141	163	231	1.4e-18	86.3	1092	TC12-like tail fiber in mydovirus	1017	tailspike depolymerase	Different	0.06	0.07	0.06	Nterminal sharing	
LIT_073_KL23KL54KL58_PROTEIN_99	REC_020_KL23_PROTEIN_52	50.769	65	28	2	5	65	4	68	2.83e-10	58.9	1092	TC12-like tail fiber in mydovirus	607	tailspike depolymerase	Different	0.06	0.11	0.06	Nterminal sharing	
LIT_073_KL23KL54KL58_PROTEIN_99	LIT_074_KL24KL54KL58_PROTEIN_66	50.0	50	24	1	3	51	2	51	1.12e-08	53.9	1092	TC12-like tail fiber in mydovirus	632	tailspike depolymerase	Different	0.05	0.08	0.05	Nterminal sharing	
LIT_074_KL24KL54KL58_PROTEIN_64	REC_038_KL64_PROTEIN_43	55.072	69	31	0	73	141	163	231	1.33e-18	86.3	1092	TC12-like tail fiber in mydovirus	1017	tailspike depolymerase	Different	0.06	0.07	0.06	Nterminal sharing	
LIT_074_KL24KL54KL58_PROTEIN_64	REC_037_KL64_PROTEIN_43	57.812	64	27	0	78	141	168	231	1.35e-18	86.3	1092	TC12-like tail fiber in mydovirus	1017	tailspike depolymerase	Different	0.06	0.06	0.06	Nterminal sharing	
LIT_074_KL24KL54KL58_PROTEIN_66	LIT_076_KL45KL71_PROTEIN_116	74.074	81	21	0	1	81	1	81	6.43e-29	116.0	632	tailspike depolymerase	616	tailspike depolymerase	Same	0.13	0.13	0.13	Nterminal sharing	
LIT_074_KL24KL54KL58_PROTEIN_66	LIT_075_KL18_PROTEIN_80	77.465	71	14	1	1	69	1	71	2.4600000000000002e-26	108.0	632	tailspike depolymerase	549	tailspike depolymerase	Same	0.11	0.13	0.11	Nterminal sharing	
LIT_074_KL24KL54KL58_PROTEIN_66	REC_020_KL23_PROTEIN_52	79.688	64	13	0	1	64	1	64	5.71e-26	107.0	632	tailspike depolymerase	607	tailspike depolymerase	Same	0.1	0.11	0.1	Nterminal sharing	
LIT_074_KL24KL54KL58_PROTEIN_66	LIT_075_KL18_PROTEIN_78	54.762	42	19	0	2	43	3	44	1.73e-09	55.5	632	tailspike depolymerase	806	TC10-like tail fiber in mydovirus - variant 2	Different	0.07	0.05	0.05	Nterminal sharing	
LIT_074_KL24KL54KL58_PROTEIN_66	LIT_112_KL53_PROTEIN_24	51.163	43	20	1	32	74	169	210	1.94e-05	42.4	632	tailspike depolymerase	852	tailspike depolymerase	Same	0.07	0.05	0.05	Nterminal sharing	
LIT_075_KL18_PROTEIN_78	REC_038_KL64_PROTEIN_43	58.442	77	32	0	73	149	163	239	1.49e-23	101.0	806	TC10-like tail fiber in mydovirus - variant 2	1017	tailspike depolymerase	Different	0.1	0.08	0.08	Nterminal sharing	
LIT_075_KL18_PROTEIN_78	REC_037_KL64_PROTEIN_43	58.442	77	32	0	73	149	163	239	1.56e-23	101.0	806	TC10-like tail fiber in mydovirus - variant 2	1017	tailspike depolymerase	Different	0.1	0.08	0.08	Nterminal sharing	
LIT_075_KL18_PROTEIN_78	REC_009_KL19_PROTEIN_7	50.0	60	28	2	98	156	156	214	5.08e-09	54.3	806	TC10-like tail fiber in mydovirus - variant 2	763	tailspike depolymerase	Different	0.07	0.08	0.07	Nterminal sharing	
LIT_075_KL18_PROTEIN_80	REC_020_KL23_PROTEIN_52	59.124	137	44	2	1	125	1	137	1.63e-38	144.0	549	tailspike depolymerase	607	tailspike depolymerase	Same	0.25	0.23	0.23	Nterminal sharing	
